43.14402261443781, 0.6903225806451614
46.75642201488526, 0.7967741935483872
50.671283463087725, 0.9
56.13146138035477, 0.9967741935483871
59.94842503189409, 1.0548387096774194
63.55864108054766, 1.103225806451613
67.88065616406357, 1.132258064516129
74.10393495523057, 1.1387096774193548
80.30857221391513, 1.1096774193548387
86.39884494839686, 1.070967741935484
92.27400377364758, 1.0451612903225806
100, 1.0225806451612902
109.96888996439911, 1.0387096774193547
120.0508057748408, 1.0612903225806452
130.10252169108315, 1.0741935483870968
143.07229891937573, 1.0612903225806452
158.48931924611142, 1.0225806451612902
178.1532095207459, 0.9774193548387097
200.25681360431167, 0.9387096774193548
221.83585713142233, 0.9096774193548387
240.40991835099717, 0.8903225806451613
272.220379389991, 0.8709677419354839
315.07409566942596, 0.864516129032258
386.6353752192412, 0.8806451612903226
454.0909610972475, 0.9064516129032258
525.5752682439922, 0.9419354838709677
577.9692884153313, 0.967741935483871
683.7866773701085, 1.0161290322580645
779.9441268058273, 1.0580645161290323
863.988449483969, 1.0870967741935484
964.1108804907501, 1.1225806451612903
1091.679708813151, 1.161290322580645
1227.125239851189, 1.196774193548387
1310.5702869106235, 1.2193548387096773
